  Item ID   |                      Item Name                     |            Filepath
  0x2BEC    | Electric Guitar                                    |    romfs:/Item/Model/rmk_gtr_Egtr02.bcres
  0x2BED    | Ukulele                                            |    romfs:/Item/Model/int_isl_ukulele.bcres
  0x2BEE    | Ebony Piano                                        |    romfs:/Item/Model/rmk_oth_piano_b.bcres
  0x2BEF    | Upright Piano                                      |    romfs:/Item/Model/int_oth_piano_u.bcres
  0x2BF0    | Taiko Drum                                         |    romfs:/Item/Model/int_oth_jdrum.bcres
  0x2BF1    | Vibraphone                                         |    romfs:/Item/Model/int_oth_vibraphone.bcres
  0x2BF2    | Biwa Lute                                          |    romfs:/Item/Model/int_oth_lute.bcres
  0x2BF3    | Harp                                               |    romfs:/Item/Model/int_oth_harp.bcres
  0x2BF4    | Metronome                                          |    romfs:/Item/Model/int_oth_metronome.bcres
  0x2BF5    | Trash Can                                          |    romfs:/Item/Model/int_oth_trash_a.bcres
  0x2BF6    | Garbage Pail                                       |    romfs:/Item/Model/int_oth_trash_b.bcres
  0x2BF7    | Garbage Can                                        |    romfs:/Item/Model/int_oth_trash_c.bcres
  0x2BF8    | Trash Bin                                          |    romfs:/Item/Model/int_oth_trash_d.bcres
  0x2BF9    | Pantheon Post                                      |    romfs:/Item/Model/int_oth_piller_a.bcres
  0x2BFA    | Ionian Post                                        |    romfs:/Item/Model/int_oth_piller_b.bcres
  0x2BFB    | Corinthian Post                                    |    romfs:/Item/Model/int_oth_piller_c.bcres
  0x2BFC    | Broken Post                                        |    romfs:/Item/Model/int_oth_piller_d.bcres
  0x2BFD    | Pyramid                                            |    romfs:/Item/Model/int_oth_pyramid.bcres
  0x2BFE    | Sphinx                                             |    romfs:/Item/Model/int_oth_Sphinx.bcres
  0x2BFF    | Mummy's Casket                                     |    romfs:/Item/Model/int_oth_coffin_chestB.bcres
  0x2C00    | Jomon Pottery                                      |    romfs:/Item/Model/int_oth_doki.bcres
  0x2C01    | Tennis Table                                       |    romfs:/Item/Model/int_oth_takkyu.bcres
  0x2C02    | Bowling Pins                                       |    romfs:/Item/Model/int_oth_bowl_pin.bcres
  0x2C03    | Ball Return                                        |    romfs:/Item/Model/int_oth_bowl_return.bcres
  0x2C04    | Basketball Hoop                                    |    romfs:/Item/Model/int_oth_basketgoal.bcres
  0x2C05    | Billiard Table                                     |    romfs:/Item/Model/int_oth_billiads.bcres
  0x2C06    | Mahjong Table                                      |    romfs:/Item/Model/int_oth_mahjongtable.bcres
  0x2C07    | Dartboard                                          |    romfs:/Item/Model/int_oth_darts.bcres
  0x2C08    | Pinball Machine                                    |    romfs:/Item/Model/int_oth_pinball.bcres
  0x2C09    | Arcade Machine                                     |    romfs:/Item/Model/int_oth_upright.bcres
  0x2C0A    | Tabletop Game                                      |    romfs:/Item/Model/int_oth_game_tableS.bcres
  0x2C0B    | Stool                                              |    romfs:/Item/Model/int_oth_chairS.bcres
  0x2C0C    | Shogi Board                                        |    romfs:/Item/Model/int_oth_syougi.bcres
  0x2C0D    | Go Board                                           |    romfs:/Item/Model/int_oth_go.bcres
  0x2C0E    | Arc De Triomphe                                    |    romfs:/Item/Model/int_jhn_gate.bcres
  0x2C0F    | Plate Armor                                        |    romfs:/Item/Model/rmk_jhn_armor.bcres
  0x2C10    | Tower Of Pisa                                      |    romfs:/Item/Model/int_jhn_pisa.bcres
  0x2C11    | Compass                                            |    romfs:/Item/Model/int_jhn_compass.bcres
  0x2C12    | Box Of Chocolates                                  |    romfs:/Item/Model/int_oth_chocolate.bcres
  0x2C13    | Backpack                                           |    romfs:/Item/Model/int_tnt_backpack.bcres
  0x2C14    | Mountain Bike                                      |    romfs:/Item/Model/rmk_tnt_bike.bcres
  0x2C15    | Propane Stove                                      |    romfs:/Item/Model/int_tnt_burner.bcres
  0x2C16    | Kayak                                              |    romfs:/Item/Model/int_tnt_kayak.bcres
  0x2C17    | Lantern                                            |    romfs:/Item/Model/int_tnt_lamp.bcres
  0x2C18    | Sleeping Bag                                       |    romfs:/Item/Model/int_tnt_sleepbag.bcres
  0x2C19    | Campfire                                           |    romfs:/Item/Model/int_tnt_fire01.bcres
  0x2C1A    | Bonfire                                            |    romfs:/Item/Model/int_tnt_fire02.bcres
  0x2C1B    | TV With VCR                                        |    romfs:/Item/Model/int_oth_video_tv.bcres
  0x2C1C    | Wide-Screen TV                                     |    romfs:/Item/Model/int_oth_wide_tv.bcres
  0x2C1D    | Retro TV                                           |    romfs:/Item/Model/int_oth_retro_tv.bcres
  0x2C1E    | Kitchen Sink                                       |    romfs:/Item/Model/int_oth_sys_kA.bcres
  0x2C1F    | Kitchen Corner                                     |    romfs:/Item/Model/int_oth_sys_kB.bcres
  0x2C20    | Deluxe Range                                       |    romfs:/Item/Model/int_oth_sys_kC.bcres
  0x2C21    | Range                                              |    romfs:/Item/Model/int_oth_kcabi.bcres
  0x2C22    | Stove                                              |    romfs:/Item/Model/int_oth_range.bcres
  0x2C23    | Sink                                               |    romfs:/Item/Model/int_oth_sink.bcres
  0x2C24    | Tea Set                                            |    romfs:/Item/Model/int_oth_teaset.bcres
  0x2C25    | Shaved-Ice Maker                                   |    romfs:/Item/Model/int_isl_icemachine.bcres
  0x2C26    | Refrigerator                                       |    romfs:/Item/Model/int_oth_iceA_chestB.bcres
  0x2C27    | Retro Fridge                                       |    romfs:/Item/Model/int_oth_iceB_chestB.bcres
  0x2C28    | Microwave                                          |    romfs:/Item/Model/int_oth_microwave.bcres
  0x2C29    | Toaster                                            |    romfs:/Item/Model/rmk_oth_toaster.bcres
  0x2C2A    | Mixer                                              |    romfs:/Item/Model/int_oth_mixer.bcres
  0x2C2B    | Clothesline Pole                                   |    romfs:/Item/Model/rmk_oth_clothes.bcres
  0x2C2C    | Doghouse                                           |    romfs:/Item/Model/rmk_oth_doghouse.bcres
  0x2C2D    | Beach Chair                                        |    romfs:/Item/Model/int_isl_bedS.bcres
  0x2C2E    | Wave Breaker                                       |    romfs:/Item/Model/int_isl_block.bcres
  0x2C2F    | Surfboard                                          |    romfs:/Item/Model/rmk_isl_surfbord.bcres
  0x2C30    | Diver Dan                                          |    romfs:/Item/Model/int_isl_divingsuit.bcres
  0x2C31    | Beach Table                                        |    romfs:/Item/Model/rmk_isl_parasol.bcres
  0x2C32    | Treasure Chest                                     |    romfs:/Item/Model/int_isl_treasurebox.bcres
  0x2C33    | Life Ring                                          |    romfs:/Item/Model/rmk_oth_lifebelt.bcres
  0x2C34    | Snowboard                                          |    romfs:/Item/Model/rmk_kmk_snowbord.bcres
  0x2C35    | Sleigh                                             |    romfs:/Item/Model/int_kmk_sled.bcres
  0x2C36    | Snowman                                            |    romfs:/Item/Model/int_oth_snowdharma.bcres
  0x2C37    | Sunflower                                          |    romfs:/Item/Model/int_oth_sunflower.bcres
  0x2C38    | Daffodil                                           |    romfs:/Item/Model/int_oth_narcissus.bcres
  0x2C39    | Gerbera                                            |    romfs:/Item/Model/int_oth_gerbera.bcres
  0x2C3A    | Toilet                                             |    romfs:/Item/Model/rmk_oth_wc0.bcres
  0x2C3B    | Super Toilet                                       |    romfs:/Item/Model/rmk_oth_wc1.bcres
  0x2C3C    | Men's Toilet                                       |    romfs:/Item/Model/int_oth_urinal.bcres
  0x2C3D    | Game Shelf                                         |    romfs:/Item/Model/rmk_oth_c_box.bcres
  0x2C3E    | Safe                                               |    romfs:/Item/Model/int_ofc_safebox.bcres
  0x2C3F    | Deluxe Washer                                      |    romfs:/Item/Model/int_oth_washingC.bcres
  0x2C40    | Automatic Washer                                   |    romfs:/Item/Model/int_oth_washingA.bcres
  0x2C41    | Washer/dryer                                       |    romfs:/Item/Model/int_oth_washingB.bcres
  0x2C42    | Potbelly Stove                                     |    romfs:/Item/Model/int_oth_pbstove.bcres
  0x2C43    | Space Heater                                       |    romfs:/Item/Model/int_oth_stove.bcres
  0x2C44    | Fireplace                                          |    romfs:/Item/Model/int_kmk_fireplace.bcres
  0x2C45    | Radiator                                           |    romfs:/Item/Model/int_oth_radiator.bcres
  0x2C46    | Phonograph                                         |    romfs:/Item/Model/int_msc_recorderN.bcres
  0x2C47    | Turntable                                          |    romfs:/Item/Model/int_msc_recorderS.bcres
  0x2C48    | Reel-To-Reel                                       |    romfs:/Item/Model/int_msc_tape.bcres
  0x2C49    | Retro Stereo                                       |    romfs:/Item/Model/int_msc_retro.bcres
  0x2C4A    | Gold Stereo                                        |    romfs:/Item/Model/int_msc_good.bcres
  0x2C4B    | Hi-Fi Stereo                                       |    romfs:/Item/Model/int_msc_high_c.bcres
  0x2C4C    | High-End Stereo                                    |    romfs:/Item/Model/int_msc_pro.bcres
  0x2C4D    | Dice Stereo                                        |    romfs:/Item/Model/int_msc_dice.bcres
  0x2C4E    | Tape Deck                                          |    romfs:/Item/Model/int_msc_deck.bcres
  0x2C4F    | CD Player                                          |    romfs:/Item/Model/int_msc_CD.bcres
  0x2C50    | Cassette Player                                    |    romfs:/Item/Model/rmk_msc_Wdeck.bcres
  0x2C51    | Round Clock                                        |    romfs:/Item/Model/rmk_oth_clockN_red.bcres
